timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
1024.0,5.812097072601318,0.0,,,,,,
2048.0,7.203583002090454,0.0,,,,,,
3072.0,8.594502687454224,0.0,,,,,,
4096.0,9.998997926712036,0.0,,,,,,
5120.0,11.40095043182373,0.0,,,,,,
6144.0,12.771124124526978,0.0,,,,,,
7168.0,14.275571346282959,3.0,-20.0,-20.333333333333332,-21.0,894.0,863.3333333333334,831.0
8192.0,15.671981811523438,6.0,-19.0,-19.833333333333332,-21.0,1014.0,923.3333333333334,831.0
9216.0,17.02597212791443,8.0,-19.0,-19.75,-21.0,1039.0,951.5,831.0
10240.0,18.398784637451172,8.0,-19.0,-19.75,-21.0,1039.0,951.5,831.0
11264.0,19.809403896331787,8.0,-19.0,-19.75,-21.0,1039.0,951.5,831.0
12288.0,21.1895489692688,8.0,-19.0,-19.75,-21.0,1039.0,951.5,831.0
13312.0,22.566484928131104,9.0,-19.0,-19.88888888888889,-21.0,1039.0,937.0,821.0
14336.0,23.983619213104248,12.0,-19.0,-20.083333333333332,-21.0,1039.0,907.0833333333334,787.0
15360.0,25.41865086555481,15.0,-19.0,-20.2,-21.0,1039.0,902.6,787.0
16384.0,26.782931327819824,15.0,-19.0,-20.2,-21.0,1039.0,902.6,787.0
17408.0,28.221929788589478,16.0,-19.0,-20.125,-21.0,1125.0,916.5,787.0
18432.0,29.60810351371765,16.0,-19.0,-20.125,-21.0,1125.0,916.5,787.0
19456.0,31.09631609916687,16.0,-19.0,-20.125,-21.0,1125.0,916.5,787.0
20480.0,32.516393423080444,17.0,-19.0,-20.176470588235293,-21.0,1125.0,910.5882352941177,787.0
21504.0,33.97883486747742,20.0,-19.0,-20.2,-21.0,1125.0,903.55,777.0
22528.0,35.40663003921509,22.0,-19.0,-20.227272727272727,-21.0,1125.0,900.7727272727273,777.0
23552.0,36.827932357788086,23.0,-19.0,-20.17391304347826,-21.0,1125.0,907.2608695652174,777.0
24576.0,38.20526099205017,24.0,-19.0,-20.208333333333332,-21.0,1125.0,905.2083333333334,777.0
25600.0,39.54425311088562,24.0,-19.0,-20.208333333333332,-21.0,1125.0,905.2083333333334,777.0
