timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
1024.0,5.790564060211182,0.0,,,,,,
2048.0,7.28862452507019,0.0,,,,,,
3072.0,8.826278686523438,0.0,,,,,,
4096.0,10.363547563552856,0.0,,,,,,
5120.0,11.902968168258667,0.0,,,,,,
6144.0,13.398356199264526,0.0,,,,,,
7168.0,14.914650917053223,0.0,,,,,,
8192.0,16.432901859283447,0.0,,,,,,
9216.0,17.95604372024536,0.0,,,,,,
10240.0,19.491815090179443,0.0,,,,,,
11264.0,20.985466718673706,0.0,,,,,,
12288.0,22.458219528198242,0.0,,,,,,
13312.0,24.02258801460266,0.0,,,,,,
14336.0,25.536537647247314,0.0,,,,,,
15360.0,27.063889265060425,0.0,,,,,,
16384.0,28.689022541046143,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
17408.0,30.15254306793213,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
18432.0,31.694876194000244,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
19456.0,33.206597089767456,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
20480.0,34.731913805007935,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
21504.0,36.19892168045044,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
22528.0,37.744755029678345,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
23552.0,39.19762182235718,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
24576.0,40.635706186294556,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
25600.0,42.10882925987244,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
26624.0,43.663105487823486,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
27648.0,45.274924993515015,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
28672.0,46.83688187599182,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
29696.0,48.33680009841919,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
30720.0,49.7846884727478,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
31744.0,51.23289394378662,8.0,0.0,0.0,0.0,2046.0,2043.375,2042.0
32768.0,52.87339735031128,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
33792.0,54.31579518318176,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
34816.0,55.80483961105347,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
35840.0,57.35188174247742,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
36864.0,58.90862035751343,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
37888.0,60.4438111782074,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
38912.0,61.943623542785645,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
39936.0,63.46361303329468,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
40960.0,64.97628498077393,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
41984.0,66.54128670692444,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
43008.0,68.10568237304688,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
44032.0,69.59638094902039,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
45056.0,71.05570244789124,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
46080.0,72.58563780784607,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
47104.0,74.10379695892334,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
48128.0,75.54392552375793,16.0,0.0,0.0,0.0,2047.0,2043.75,2042.0
49152.0,77.1860761642456,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
50176.0,78.69577598571777,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
51200.0,80.18223237991333,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
52224.0,81.68011903762817,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
53248.0,83.23596429824829,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
54272.0,84.7908570766449,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
55296.0,86.35786604881287,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
56320.0,87.83611035346985,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
57344.0,89.35326528549194,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
58368.0,90.86582803726196,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
59392.0,92.38645458221436,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
60416.0,93.85080027580261,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
61440.0,95.39539194107056,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
62464.0,96.84493470191956,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
63488.0,98.31505036354065,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
64512.0,99.83972883224487,24.0,0.0,0.0,0.0,2048.0,2044.2916666666667,2042.0
65536.0,101.52788043022156,32.0,0.0,0.0,0.0,2048.0,2044.15625,2042.0
66560.0,103.05945920944214,32.0,0.0,0.0,0.0,2048.0,2044.15625,2042.0
67584.0,104.54005479812622,32.0,0.0,0.0,0.0,2048.0,2044.15625,2042.0
68608.0,106.03288555145264,32.0,0.0,0.0,0.0,2048.0,2044.15625,2042.0
