timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
1024.0,5.38034200668335,0.0,,,,,,
2048.0,6.669718503952026,7.0,6.0,4.142857074737549,2.0,240.0,171.85714285714286,98.0
3072.0,8.033143043518066,10.0,6.0,3.9000000953674316,0.0,290.0,182.3,98.0
4096.0,9.455503225326538,17.0,9.0,3.7647058963775635,0.0,416.0,193.76470588235293,60.0
5120.0,10.766097784042358,23.0,11.0,3.6086957454681396,0.0,416.0,188.7826086956522,60.0
6144.0,12.0890212059021,26.0,11.0,3.769230842590332,0.0,416.0,194.92307692307693,60.0
7168.0,13.420434951782227,32.0,11.0,3.53125,0.0,416.0,193.15625,60.0
8192.0,14.815521478652954,40.0,11.0,3.424999952316284,0.0,416.0,188.075,58.0
9216.0,16.26156997680664,45.0,11.0,3.200000047683716,0.0,416.0,182.125,58.0
10240.0,17.645651817321777,51.0,11.0,3.200000047683716,0.0,388.0,180.275,58.0
11264.0,19.133914709091187,61.0,15.0,3.200000047683716,0.0,388.0,167.125,58.0
12288.0,20.459381580352783,65.0,15.0,3.0250000953674316,0.0,388.0,162.125,58.0
13312.0,21.807634353637695,73.0,15.0,3.549999952316284,0.0,388.0,163.575,58.0
14336.0,23.148338317871094,78.0,15.0,3.25,0.0,388.0,151.3,59.0
15360.0,24.55420970916748,85.0,15.0,3.7750000953674316,0.0,388.0,169.175,59.0
16384.0,25.869503021240234,89.0,15.0,3.5250000953674316,0.0,350.0,156.025,59.0
17408.0,27.17640209197998,94.0,15.0,3.549999952316284,0.0,350.0,164.2,59.0
18432.0,28.56230115890503,100.0,14.0,3.674999952316284,0.0,408.0,171.4,59.0
19456.0,29.96781039237976,107.0,19.0,3.924999952316284,0.0,467.0,179.6,63.0
20480.0,31.308499813079834,115.0,19.0,3.5,0.0,467.0,168.525,61.0
21504.0,32.69745373725891,119.0,19.0,3.625,0.0,467.0,170.1,61.0
22528.0,34.0774712562561,124.0,19.0,3.924999952316284,0.0,467.0,164.45,61.0
23552.0,35.39899945259094,130.0,19.0,4.525000095367432,0.0,467.0,179.125,61.0
24576.0,36.732664823532104,136.0,19.0,4.625,0.0,467.0,178.575,61.0
25600.0,38.05221939086914,141.0,19.0,4.324999809265137,0.0,467.0,168.95,61.0
26624.0,39.35850715637207,146.0,19.0,4.75,0.0,410.0,175.475,61.0
27648.0,40.69415879249573,152.0,19.0,4.925000190734863,0.0,410.0,182.3,63.0
28672.0,41.98508262634277,158.0,19.0,4.900000095367432,0.0,410.0,182.425,63.0
29696.0,43.283777952194214,163.0,19.0,4.699999809265137,0.0,410.0,182.95,63.0
30720.0,44.66109561920166,170.0,12.0,3.950000047683716,0.0,378.0,162.025,63.0
31744.0,46.085535526275635,178.0,15.0,4.25,0.0,650.0,179.025,63.0
32768.0,47.46666073799133,187.0,15.0,3.5250000953674316,0.0,650.0,157.675,58.0
33792.0,48.8167884349823,191.0,15.0,3.4749999046325684,0.0,650.0,154.975,58.0
34816.0,50.256202697753906,199.0,15.0,3.3499999046325684,0.0,650.0,155.675,58.0
35840.0,51.60177707672119,204.0,15.0,3.4000000953674316,0.0,650.0,153.475,58.0
36864.0,52.979551792144775,214.0,17.0,3.25,0.0,482.0,148.975,57.0
37888.0,54.39726734161377,218.0,17.0,3.049999952316284,0.0,482.0,140.725,57.0
38912.0,55.71463871002197,224.0,17.0,3.5250000953674316,0.0,482.0,158.325,57.0
39936.0,57.137306690216064,231.0,17.0,4.074999809265137,0.0,482.0,170.575,56.0
40960.0,58.555442571640015,240.0,17.0,3.6500000953674316,0.0,482.0,159.7,56.0
41984.0,59.93171310424805,246.0,17.0,3.8499999046325684,0.0,482.0,161.725,56.0
43008.0,61.38737106323242,254.0,12.0,3.5250000953674316,0.0,462.0,157.45,56.0
44032.0,62.67731475830078,258.0,12.0,3.549999952316284,0.0,462.0,159.325,55.0
45056.0,64.03984427452087,263.0,12.0,3.5250000953674316,0.0,462.0,153.75,55.0
46080.0,65.38392877578735,269.0,14.0,3.575000047683716,0.0,315.0,143.425,55.0
47104.0,66.75837516784668,278.0,20.0,3.9749999046325684,0.0,556.0,154.8,55.0
48128.0,68.13444900512695,285.0,20.0,4.0,0.0,556.0,150.9,55.0
49152.0,69.47635197639465,289.0,20.0,4.074999809265137,0.0,556.0,157.1,55.0
50176.0,70.87048268318176,294.0,20.0,4.150000095367432,0.0,556.0,158.8,55.0
51200.0,72.2744300365448,304.0,20.0,3.9000000953674316,0.0,556.0,164.025,56.0
52224.0,73.64879035949707,310.0,20.0,3.549999952316284,0.0,556.0,155.7,56.0
53248.0,75.02328181266785,315.0,20.0,3.7249999046325684,0.0,556.0,164.0,56.0
54272.0,76.3685405254364,324.0,11.0,3.299999952316284,0.0,382.0,163.25,56.0
55296.0,77.72517156600952,331.0,11.0,3.049999952316284,0.0,382.0,156.15,56.0
56320.0,79.164470911026,339.0,10.0,2.825000047683716,0.0,297.0,151.275,60.0
57344.0,80.48889780044556,343.0,10.0,2.9000000953674316,0.0,297.0,154.175,60.0
58368.0,81.82152652740479,351.0,8.0,2.674999952316284,0.0,297.0,145.875,60.0
59392.0,83.2612419128418,358.0,8.0,2.799999952316284,0.0,297.0,144.175,58.0
60416.0,84.65026092529297,365.0,10.0,3.0,0.0,432.0,147.85,58.0
61440.0,85.99073100090027,371.0,10.0,3.2249999046325684,0.0,432.0,150.15,58.0
62464.0,87.31898903846741,375.0,10.0,3.299999952316284,0.0,432.0,151.325,56.0
63488.0,88.64291620254517,381.0,10.0,3.375,0.0,432.0,152.025,56.0
64512.0,90.01494312286377,388.0,10.0,3.7249999046325684,0.0,432.0,167.75,56.0
65536.0,91.33468866348267,392.0,10.0,4.0,0.0,432.0,176.225,56.0
66560.0,92.68864417076111,398.0,10.0,4.050000190734863,0.0,432.0,181.225,56.0
67584.0,94.0978102684021,406.0,9.0,3.625,0.0,379.0,171.975,56.0
68608.0,95.42994260787964,410.0,9.0,3.625,0.0,379.0,177.5,56.0
69632.0,96.81524419784546,416.0,9.0,3.575000047683716,0.0,428.0,179.45,58.0
70656.0,98.21548295021057,423.0,10.0,3.450000047683716,0.0,428.0,181.5,58.0
