timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
1024.0,5.838589429855347,0.0,,,,,,
2048.0,7.236341238021851,0.0,,,,,,
3072.0,8.712679862976074,0.0,,,,,,
4096.0,10.103088617324829,0.0,,,,,,
5120.0,11.531322717666626,0.0,,,,,,
6144.0,13.044114112854004,0.0,,,,,,
7168.0,14.559769630432129,4.0,-21.0,-21.0,-21.0,895.0,844.25,816.0
8192.0,15.994405508041382,6.0,-21.0,-21.0,-21.0,997.0,890.5,816.0
9216.0,17.431309700012207,6.0,-21.0,-21.0,-21.0,997.0,890.5,816.0
10240.0,19.003793954849243,7.0,-18.0,-20.571428571428573,-21.0,1269.0,944.5714285714286,816.0
11264.0,20.495830059051514,8.0,-18.0,-20.375,-21.0,1291.0,987.875,816.0
12288.0,21.986316442489624,8.0,-18.0,-20.375,-21.0,1291.0,987.875,816.0
13312.0,23.48382043838501,8.0,-18.0,-20.375,-21.0,1291.0,987.875,816.0
14336.0,24.992175102233887,11.0,-18.0,-20.363636363636363,-21.0,1291.0,955.0909090909091,816.0
15360.0,26.393990993499756,11.0,-18.0,-20.363636363636363,-21.0,1291.0,955.0909090909091,816.0
16384.0,27.85672903060913,14.0,-18.0,-20.214285714285715,-21.0,1291.0,971.7857142857143,816.0
17408.0,29.23678994178772,15.0,-18.0,-20.266666666666666,-21.0,1291.0,961.5333333333333,816.0
18432.0,30.6981041431427,16.0,-18.0,-20.1875,-21.0,1291.0,960.3125,816.0
19456.0,32.191874742507935,16.0,-18.0,-20.1875,-21.0,1291.0,960.3125,816.0
20480.0,33.68757629394531,16.0,-18.0,-20.1875,-21.0,1291.0,960.3125,816.0
21504.0,35.17452573776245,17.0,-18.0,-20.235294117647058,-21.0,1291.0,958.7647058823529,816.0
22528.0,36.63819074630737,18.0,-18.0,-20.166666666666668,-21.0,1291.0,960.3333333333334,816.0
23552.0,38.08819127082825,22.0,-18.0,-20.09090909090909,-21.0,1291.0,957.4545454545455,816.0
24576.0,39.503687143325806,22.0,-18.0,-20.09090909090909,-21.0,1291.0,957.4545454545455,816.0
25600.0,41.0608606338501,24.0,-18.0,-20.041666666666668,-21.0,1291.0,958.8333333333334,816.0
26624.0,42.521533489227295,24.0,-18.0,-20.041666666666668,-21.0,1291.0,958.8333333333334,816.0
27648.0,43.9543399810791,24.0,-18.0,-20.041666666666668,-21.0,1291.0,958.8333333333334,816.0
28672.0,45.34212350845337,25.0,-18.0,-20.04,-21.0,1291.0,957.0,816.0
29696.0,46.77631163597107,27.0,-18.0,-20.037037037037038,-21.0,1291.0,953.1111111111111,804.0
30720.0,48.21543741226196,29.0,-18.0,-20.06896551724138,-21.0,1291.0,949.2068965517242,804.0
31744.0,49.751951456069946,30.0,-18.0,-20.1,-21.0,1291.0,944.7666666666667,804.0
32768.0,51.19767761230469,31.0,-18.0,-20.096774193548388,-21.0,1291.0,950.0645161290323,804.0
33792.0,52.66279482841492,31.0,-18.0,-20.096774193548388,-21.0,1291.0,950.0645161290323,804.0
34816.0,53.99261403083801,32.0,-18.0,-20.09375,-21.0,1291.0,955.90625,804.0
35840.0,55.351224184036255,32.0,-18.0,-20.09375,-21.0,1291.0,955.90625,804.0
36864.0,56.85548734664917,37.0,-18.0,-20.16216216216216,-21.0,1291.0,941.2702702702703,786.0
37888.0,58.289798974990845,37.0,-18.0,-20.16216216216216,-21.0,1291.0,941.2702702702703,786.0
38912.0,59.752164363861084,37.0,-18.0,-20.16216216216216,-21.0,1291.0,941.2702702702703,786.0
39936.0,61.31389784812927,38.0,-18.0,-20.157894736842106,-21.0,1291.0,940.3157894736842,786.0
40960.0,62.885958671569824,39.0,-18.0,-20.153846153846153,-21.0,1291.0,943.7435897435897,786.0
41984.0,64.47187423706055,39.0,-18.0,-20.153846153846153,-21.0,1291.0,943.7435897435897,786.0
43008.0,66.1199402809143,43.0,-18.0,-20.125,-21.0,1291.0,945.125,786.0
44032.0,67.54829621315002,44.0,-18.0,-20.125,-21.0,1291.0,944.775,786.0
45056.0,68.95546841621399,45.0,-18.0,-20.125,-21.0,1291.0,944.15,786.0
46080.0,70.40177392959595,45.0,-18.0,-20.125,-21.0,1291.0,944.15,786.0
47104.0,71.78750109672546,45.0,-18.0,-20.125,-21.0,1291.0,944.15,786.0
48128.0,73.2165162563324,46.0,-18.0,-20.125,-21.0,1291.0,941.3,786.0
49152.0,74.6619873046875,47.0,-18.0,-20.15,-21.0,1291.0,939.45,786.0
50176.0,76.12650775909424,51.0,-18.0,-20.2,-21.0,1195.0,929.475,786.0
51200.0,77.61621236801147,52.0,-18.0,-20.2,-21.0,1195.0,926.525,786.0
52224.0,79.15049529075623,52.0,-18.0,-20.2,-21.0,1195.0,926.525,786.0
53248.0,80.64294767379761,53.0,-18.0,-20.2,-21.0,1195.0,927.375,786.0
54272.0,82.17907094955444,54.0,-18.0,-20.25,-21.0,1195.0,923.35,786.0
55296.0,83.54907512664795,54.0,-18.0,-20.25,-21.0,1195.0,923.35,786.0
56320.0,84.9783582687378,56.0,-18.0,-20.3,-21.0,1195.0,921.775,786.0
57344.0,86.37855410575867,56.0,-18.0,-20.3,-21.0,1195.0,921.775,786.0
58368.0,87.92909049987793,59.0,-18.0,-20.275,-21.0,1195.0,922.6,786.0
59392.0,89.44125390052795,61.0,-18.0,-20.275,-21.0,1195.0,927.475,786.0
60416.0,90.85823273658752,62.0,-19.0,-20.35,-21.0,1195.0,919.775,786.0
61440.0,92.2323899269104,62.0,-19.0,-20.35,-21.0,1195.0,919.775,786.0
62464.0,93.66039800643921,62.0,-19.0,-20.35,-21.0,1195.0,919.775,786.0
63488.0,95.25484037399292,63.0,-19.0,-20.375,-21.0,1195.0,917.05,786.0
64512.0,96.79720425605774,66.0,-19.0,-20.5,-21.0,1195.0,908.525,779.0
65536.0,98.19567632675171,66.0,-19.0,-20.5,-21.0,1195.0,908.525,779.0
66560.0,99.58341383934021,67.0,-19.0,-20.475,-21.0,1195.0,912.575,779.0
67584.0,100.94108247756958,68.0,-19.0,-20.475,-21.0,1195.0,919.25,779.0
68608.0,102.38078045845032,69.0,-18.0,-20.4,-21.0,1195.0,924.0,779.0
69632.0,103.77147555351257,70.0,-18.0,-20.375,-21.0,1195.0,930.575,779.0
70656.0,105.21574711799622,71.0,-18.0,-20.4,-21.0,1195.0,926.875,779.0
71680.0,106.68847250938416,74.0,-18.0,-20.425,-21.0,1195.0,923.9,779.0
72704.0,108.10522723197937,74.0,-18.0,-20.425,-21.0,1195.0,923.9,779.0
73728.0,109.54088973999023,75.0,-18.0,-20.425,-21.0,1195.0,926.75,779.0
74752.0,111.14361214637756,76.0,-18.0,-20.45,-21.0,1195.0,923.725,779.0
75776.0,112.65898847579956,78.0,-18.0,-20.475,-21.0,1195.0,922.275,779.0
76800.0,114.12254476547241,78.0,-18.0,-20.475,-21.0,1195.0,922.275,779.0
77824.0,115.51944875717163,79.0,-18.0,-20.5,-21.0,1195.0,917.5,779.0
78848.0,116.83617687225342,82.0,-18.0,-20.475,-21.0,1195.0,922.825,779.0
79872.0,118.14929223060608,82.0,-18.0,-20.475,-21.0,1195.0,922.825,779.0
80896.0,119.5316071510315,83.0,-18.0,-20.475,-21.0,1195.0,923.55,779.0
81920.0,120.99482297897339,85.0,-18.0,-20.425,-21.0,1195.0,922.475,779.0
82944.0,122.52081990242004,86.0,-18.0,-20.4,-21.0,1195.0,921.275,779.0
83968.0,124.00086069107056,86.0,-18.0,-20.4,-21.0,1195.0,921.275,779.0
84992.0,125.48327207565308,87.0,-18.0,-20.425,-21.0,1152.0,912.4,779.0
86016.0,127.05806994438171,89.0,-18.0,-20.4,-21.0,1152.0,909.975,779.0
87040.0,128.64317774772644,91.0,-18.0,-20.375,-21.0,1152.0,912.675,779.0
88064.0,130.04054141044617,92.0,-18.0,-20.4,-21.0,1152.0,906.675,778.0
89088.0,131.37537360191345,93.0,-18.0,-20.4,-21.0,1152.0,902.15,778.0
90112.0,132.73141598701477,93.0,-18.0,-20.4,-21.0,1152.0,902.15,778.0
91136.0,134.12081241607666,94.0,-18.0,-20.35,-21.0,1152.0,908.775,778.0
92160.0,135.57664489746094,96.0,-18.0,-20.35,-21.0,1152.0,906.15,778.0
93184.0,137.05195713043213,98.0,-18.0,-20.4,-21.0,1152.0,903.7,778.0
94208.0,138.460688829422,99.0,-18.0,-20.4,-21.0,1152.0,901.3,778.0
95232.0,139.92420434951782,99.0,-18.0,-20.4,-21.0,1152.0,901.3,778.0
