timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
32768.0,20.755974292755127,378.0,11.0,1.4700000286102295,0.0,148.0,70.61,25.0
65536.0,37.679675817489624,802.0,13.0,1.590000033378601,0.0,225.0,74.84,18.0
98304.0,54.267475605010986,1216.0,9.0,1.3899999856948853,0.0,179.0,76.8,33.0
131072.0,71.05649852752686,1597.0,10.0,2.25,0.0,241.0,87.17,28.0
163840.0,87.56892609596252,1971.0,11.0,2.1500000953674316,0.0,253.0,88.58,24.0
196608.0,104.52635455131531,2331.0,13.0,2.200000047683716,0.0,202.0,87.78,29.0
229376.0,121.25453615188599,2678.0,18.0,2.859999895095825,0.0,224.0,95.75,36.0
262144.0,138.0030860900879,3029.0,12.0,3.130000114440918,0.0,196.0,98.65,44.0
294912.0,154.97377586364746,3374.0,16.0,3.319999933242798,0.0,181.0,91.68,21.0
327680.0,171.7322211265564,3709.0,17.0,3.380000114440918,0.0,250.0,96.92,14.0
360448.0,188.5022168159485,4055.0,14.0,3.2300000190734863,0.0,236.0,97.78,48.0
393216.0,205.58409810066223,4381.0,14.0,3.3499999046325684,0.0,218.0,103.82,49.0
425984.0,222.4751124382019,4709.0,11.0,3.140000104904175,0.0,238.0,99.86,15.0
458752.0,239.18045091629028,5028.0,18.0,3.3399999141693115,0.0,291.0,102.65,42.0
491520.0,256.10681343078613,5373.0,10.0,2.950000047683716,0.0,209.0,94.3,21.0
524288.0,272.7497503757477,5706.0,14.0,3.1500000953674316,0.0,243.0,99.28,49.0
557056.0,289.5389816761017,6026.0,11.0,3.059999942779541,0.0,236.0,95.89,15.0
589824.0,306.57316398620605,6355.0,12.0,3.7699999809265137,0.0,237.0,102.66,43.0
622592.0,323.44446897506714,6684.0,21.0,4.340000152587891,0.0,252.0,103.94,25.0
655360.0,340.33051919937134,6989.0,11.0,3.6500000953674316,0.0,240.0,100.9,47.0
688128.0,357.42315340042114,7299.0,11.0,3.4000000953674316,0.0,211.0,100.31,21.0
720896.0,374.3339886665344,7615.0,15.0,4.329999923706055,0.0,293.0,103.68,40.0
